:START_ID,:END_ID,:TYPE,time
1175,1625,same_industry,2019/9/5 22:14
1175,2321,same_industry,2021/7/2 16:06
2155,179,same_industry,2019/9/4 18:25
3400,2995,same_industry,2020/3/19 6:25
3400,22,same_industry,2020/1/6 21:27
3400,331,same_industry,2020/8/5 21:27
618,1971,same_industry,2019/9/4 12:44
379,1597,same_industry,2019/9/3 7:55
379,1537,same_industry,2018/11/27 18:34
379,1194,same_industry,2019/3/3 13:59
2603,671,same_industry,2019/9/3 21:15
3052,1485,same_industry,2020/5/21 7:08
3052,3640,same_industry,2019/9/30 15:00
3052,2032,same_industry,2021/4/27 9:20
3052,1927,same_industry,2020/7/13 22:41
3052,2545,same_industry,2022/4/22 6:42
1312,3578,same_industry,2019/9/2 10:19
1312,1078,same_industry,2019/6/10 12:48
1312,1469,same_industry,2018/11/12 20:56
606,2387,same_industry,2022/7/21 7:56
606,3730,same_industry,2022/7/11 8:37
606,2794,same_industry,2020/8/19 17:32
606,3014,same_industry,2020/6/5 21:23
606,545,same_industry,2022/7/8 6:59
606,3524,same_industry,2022/7/1 21:54
606,323,same_industry,2022/6/30 10:46
1805,182,same_industry,2019/6/11 9:50
1805,544,same_industry,2019/7/26 22:42
1805,3023,same_industry,2021/3/3 14:01
2840,781,same_industry,2019/9/1 9:03
2840,2661,same_industry,2022/3/22 4:27
2840,1548,same_industry,2021/10/22 19:27
2840,1114,same_industry,2019/7/11 19:00
2840,1600,same_industry,2020/2/10 17:40
2840,817,same_industry,2021/1/4 13:36
2840,3285,same_industry,2019/5/7 2:11
2840,3014,same_industry,2018/12/3 20:16
2840,1401,same_industry,2018/10/31 20:57
2840,217,same_industry,2022/7/8 15:37
1422,2069,same_industry,2020/6/7 18:21
1422,541,same_industry,2019/10/19 7:30
1756,1731,same_industry,2019/8/31 8:07
1756,2777,same_industry,2019/8/9 8:33
1756,272,same_industry,2019/7/20 12:28
1756,1362,same_industry,2019/7/17 2:52
1756,743,same_industry,2018/12/21 8:55
1865,606,same_industry,2019/8/30 8:11
1865,79,same_industry,2020/7/16 19:40
2817,148,same_industry,2020/8/24 20:16
2817,1955,same_industry,2020/6/4 0:23
2817,1110,same_industry,2021/3/5 18:29
2124,1635,same_industry,2019/8/30 18:12
2124,2150,same_industry,2021/7/15 21:27
2124,2025,same_industry,2021/3/16 21:46
3636,3285,same_industry,2019/8/22 18:46
3498,344,same_industry,2019/8/29 7:18
3498,2340,same_industry,2021/2/27 12:56
3498,568,same_industry,2019/8/11 7:57
3498,3348,same_industry,2019/8/8 19:46
3498,1134,same_industry,2019/1/23 10:39
3498,537,same_industry,2018/11/29 8:30
3498,79,same_industry,2021/5/7 13:02
3498,3854,same_industry,2020/10/29 9:11
3498,2801,same_industry,2022/8/13 6:53
3498,3564,same_industry,2019/9/5 8:47
3498,2449,same_industry,2019/8/9 5:33
3498,272,same_industry,2021/10/26 22:24
96,2202,same_industry,2019/8/29 22:00
96,3264,same_industry,2020/10/16 2:29
96,1780,same_industry,2018/12/2 20:40
96,3732,same_industry,2019/6/26 17:27
96,1669,same_industry,2018/12/3 21:46
96,2024,same_industry,2021/5/5 22:25
1784,2678,same_industry,2019/2/14 19:17
1784,2502,same_industry,2020/9/5 6:34
1784,291,same_industry,2020/4/16 14:59
1784,1789,same_industry,2021/4/19 9:31
1784,2540,same_industry,2021/1/30 8:47
1784,2231,same_industry,2022/3/7 15:07
1784,3548,same_industry,2019/7/29 13:06
1784,808,same_industry,2020/8/20 3:15
1784,3348,same_industry,2020/8/17 20:27
1784,2979,same_industry,2020/6/27 17:02
1784,358,same_industry,2019/12/31 14:51
1784,930,same_industry,2019/12/13 2:50
1784,2572,same_industry,2021/3/30 9:12
1784,738,same_industry,2022/3/31 20:49
1784,463,same_industry,2022/3/20 0:45
1784,217,same_industry,2022/3/16 16:46
1784,2082,same_industry,2022/2/12 19:20
1784,1779,same_industry,2021/12/12 4:42
1784,2265,same_industry,2021/12/8 4:32
1784,254,same_industry,2021/7/14 8:05
1784,3682,same_industry,2021/1/22 6:21
3348,3498,same_industry,2019/8/28 7:33
3348,2447,same_industry,2020/8/27 19:03
3348,2082,same_industry,2020/4/17 17:34
3348,2449,same_industry,2021/7/30 7:05
3348,537,same_industry,2021/6/9 8:19
3348,616,same_industry,2021/5/5 16:04
3348,344,same_industry,2019/9/2 2:17
3348,1134,same_industry,2019/7/2 7:53
3348,906,same_industry,2019/6/5 17:47
3348,1784,same_industry,2019/2/26 19:30
3348,272,same_industry,2018/12/8 9:01
3348,371,same_industry,2020/2/17 8:56
3348,3564,same_industry,2020/1/3 5:34
3348,3568,same_industry,2019/12/20 5:30
3348,1424,same_industry,2019/9/29 9:28
3348,781,same_industry,2021/8/27 5:40
3348,3645,same_industry,2021/7/7 6:14
3348,1866,same_industry,2020/12/2 18:53
3348,217,same_industry,2022/3/18 10:41
3348,1548,same_industry,2019/8/22 5:04
3348,79,same_industry,2021/3/30 17:31
3348,1600,same_industry,2021/1/21 9:49
3348,2724,same_industry,2021/1/12 9:49
3348,649,same_industry,2020/12/28 6:05
315,2153,same_industry,2021/6/1 7:30
315,3219,same_industry,2022/9/13 7:12
315,743,same_industry,2022/2/8 8:37
315,264,same_industry,2022/6/21 6:49
315,1607,same_industry,2018/12/10 9:42
315,2726,same_industry,2022/6/18 17:52
3512,2246,same_industry,2020/9/12 13:57
3512,1839,same_industry,2018/12/7 16:33
3512,853,same_industry,2019/11/7 4:17
3512,2815,same_industry,2021/8/30 13:25
3512,688,same_industry,2022/2/15 0:50
3512,3516,same_industry,2019/6/13 3:35
3030,1143,same_industry,2019/8/28 15:43
3030,3414,same_industry,2019/3/25 16:41
3030,2020,same_industry,2020/7/30 12:01
3030,1345,same_industry,2020/5/16 15:55
3030,3543,same_industry,2021/2/23 8:24
3030,3854,same_industry,2020/12/2 20:14
3030,2724,same_industry,2019/7/12 18:20
3030,3540,same_industry,2018/11/10 8:23
3030,3645,same_industry,2020/6/23 8:26
3030,2558,same_industry,2021/11/29 10:22
3030,649,same_industry,2018/11/12 15:20
3030,1717,same_industry,2021/7/5 5:43
3030,3564,same_industry,2021/5/30 21:48
3030,2622,same_industry,2021/3/1 7:13
3030,3858,same_industry,2022/6/22 7:19
3030,406,same_industry,2022/4/4 7:39
1675,3661,same_industry,2021/3/22 20:48
3307,1354,same_industry,2019/8/27 22:07
3577,1605,same_industry,2021/5/14 12:52
3577,2132,same_industry,2022/4/12 10:46
2917,2407,same_industry,2019/8/27 17:13
2917,2702,same_industry,2022/1/21 10:14
495,1095,same_industry,2019/8/26 22:55
495,345,same_industry,2020/9/3 16:42
495,615,same_industry,2022/4/16 12:31
495,853,same_industry,2021/12/6 18:38
2341,879,same_industry,2020/10/8 21:55
917,3603,same_industry,2019/8/26 17:05
917,1042,same_industry,2019/4/15 18:15
1635,2169,same_industry,2019/8/24 21:51
1635,3870,same_industry,2019/7/3 16:28
1635,3025,same_industry,2019/5/27 22:00
1431,3638,same_industry,2019/8/25 19:50
1431,339,same_industry,2019/8/4 12:28
1431,3568,same_industry,2020/10/31 6:41
1431,1063,same_industry,2022/8/25 11:33
1431,2176,same_industry,2022/3/30 20:53
3730,3804,same_industry,2019/8/24 10:24
3730,3426,same_industry,2019/8/23 7:09
3730,2794,same_industry,2022/7/26 6:37
3730,1587,same_industry,2022/4/30 19:26
3730,586,same_industry,2022/3/1 8:56
1789,2079,same_industry,2020/8/20 9:32
1789,3854,same_industry,2021/8/20 9:26
1789,3508,same_industry,2021/6/23 7:33
1789,1870,same_industry,2020/12/28 10:37
1789,921,same_industry,2020/12/17 18:55
1789,3331,same_industry,2019/5/29 18:53
1789,371,same_industry,2019/2/23 8:05
1789,2734,same_industry,2021/8/22 0:17
1789,1078,same_industry,2021/6/5 19:40
1789,1212,same_industry,2021/4/12 15:45
1789,2435,same_industry,2019/9/6 21:46
272,3540,same_industry,2019/8/23 7:17
272,906,same_industry,2019/5/30 17:35
272,2724,same_industry,2019/4/5 8:50
272,3348,same_industry,2018/12/31 17:25
272,1768,same_industry,2020/7/20 7:33
272,2176,same_industry,2021/7/31 12:15
272,743,same_industry,2021/7/22 6:58
272,119,same_industry,2021/1/11 8:00
272,1554,same_industry,2022/8/17 16:38
272,53,same_industry,2022/8/5 18:26
272,1600,same_industry,2022/6/7 7:37
272,58,same_industry,2022/5/27 7:37
272,3684,same_industry,2022/4/15 0:06
272,1756,same_industry,2019/7/20 12:28
272,2444,same_industry,2019/5/7 17:48
272,746,same_industry,2019/3/29 10:18
272,1789,same_industry,2018/11/1 2:53
272,1134,same_industry,2020/6/24 7:20
272,2784,same_industry,2020/1/23 5:16
272,2734,same_industry,2021/8/20 22:43
272,3498,same_industry,2021/8/11 17:05
272,345,same_industry,2021/4/28 4:26
272,2502,same_industry,2021/4/23 7:52
272,2458,same_industry,2021/1/5 0:37
272,790,same_industry,2022/8/12 5:02
272,3568,same_industry,2022/5/1 19:06
272,2402,same_industry,2022/3/9 17:47
272,3666,same_industry,2019/4/28 16:43
272,2155,same_industry,2019/1/15 8:57
272,3014,same_industry,2020/6/10 14:18
272,10,same_industry,2022/4/7 7:36
3238,3965,same_industry,2018/12/3 22:01
3238,2110,same_industry,2022/2/24 9:33
199,2371,same_industry,2022/3/2 14:29
199,97,same_industry,2021/8/6 9:28
199,530,same_industry,2022/4/14 19:42
2073,1707,same_industry,2021/3/5 21:40
2073,2346,same_industry,2021/1/26 14:11
2073,672,same_industry,2020/12/8 11:12
3869,3827,same_industry,2020/11/3 21:02
515,1956,same_industry,2021/4/21 20:38
1300,2203,same_industry,2018/11/26 11:15
1300,2973,same_industry,2018/11/22 8:19
2402,2741,same_industry,2020/11/26 21:57
399,2911,same_industry,2019/8/22 13:21
399,2435,same_industry,2019/8/7 9:26
399,2575,same_industry,2019/7/24 10:57
399,2113,same_industry,2019/7/22 9:54
399,3050,same_industry,2019/7/11 19:14
399,908,same_industry,2019/4/16 20:19
399,535,same_industry,2019/11/6 19:15
399,1604,same_industry,2019/5/7 0:16
743,1600,same_industry,2019/8/20 15:09
743,315,same_industry,2020/7/18 10:20
743,3219,same_industry,2021/9/6 23:25
743,441,same_industry,2020/11/3 6:27
743,1699,same_industry,2022/7/21 16:09
743,2011,same_industry,2022/4/18 18:34
743,2418,same_industry,2022/1/29 17:06
743,3216,same_industry,2021/11/18 13:00
743,906,same_industry,2021/11/1 6:29
743,790,same_industry,2019/6/10 5:50
743,615,same_industry,2019/1/23 14:29
743,3400,same_industry,2018/12/6 10:02
743,1936,same_industry,2020/8/26 15:54
743,3654,same_industry,2020/4/26 12:48
743,2994,same_industry,2020/1/16 7:58
743,738,same_industry,2021/9/12 14:03
743,272,same_industry,2021/9/10 13:52
743,3348,same_industry,2021/9/5 10:27
743,1116,same_industry,2021/8/12 23:29
743,1203,same_industry,2021/8/2 20:34
743,3914,same_industry,2021/6/29 8:24
743,2032,same_industry,2021/6/29 18:05
743,2724,same_industry,2021/6/29 12:48
743,1547,same_industry,2021/2/18 4:57
743,3854,same_industry,2020/12/31 8:26
743,1222,same_industry,2020/11/28 21:30
743,2932,same_industry,2020/10/25 22:17
743,783,same_industry,2020/10/15 22:03
743,704,same_industry,2022/7/31 20:37
743,1568,same_industry,2022/7/14 15:40
743,3304,same_industry,2022/6/10 16:11
743,1552,same_industry,2022/5/5 11:50
743,3414,same_industry,2022/4/29 20:46
743,1543,same_industry,2022/1/19 8:29
743,3666,same_industry,2021/11/21 10:15
743,2734,same_industry,2021/11/4 9:12
743,1134,same_industry,2021/11/1 19:08
743,1345,same_industry,2021/10/23 0:14
743,2696,same_industry,2018/11/27 22:12
743,2377,same_industry,2020/5/13 6:38
743,3568,same_industry,2021/3/30 9:20
743,2082,same_industry,2021/2/3 6:57
743,2524,same_industry,2022/6/27 3:30
743,227,same_industry,2021/12/27 7:58
743,3970,same_industry,2021/12/8 9:14
1685,981,same_industry,2019/1/1 22:33
2177,2438,same_industry,2021/5/11 13:49
2177,3413,same_industry,2020/7/27 7:57
2177,3134,same_industry,2022/7/12 23:31
2177,902,same_industry,2022/7/2 20:46
2177,347,same_industry,2021/5/12 4:27
2881,399,same_industry,2019/8/19 20:04
2881,2911,same_industry,2019/7/2 22:58
2881,1823,same_industry,2019/6/26 17:20
224,1925,same_industry,2020/8/25 21:05
2020,3564,same_industry,2019/8/8 7:08
2020,1312,same_industry,2019/6/10 18:20
2020,3113,same_industry,2019/5/28 19:21
2020,3304,same_industry,2020/8/19 8:21
2020,3285,same_industry,2020/8/18 20:45
2020,630,same_industry,2020/8/7 19:12
2020,3689,same_industry,2020/7/28 7:41
2020,1345,same_industry,2020/7/7 7:36
2020,1147,same_industry,2020/5/27 21:43
2020,2724,same_industry,2020/5/8 8:25
2020,3858,same_industry,2020/4/27 7:59
2020,1830,same_industry,2021/9/14 10:50
2020,3330,same_industry,2021/9/3 10:10
2020,2770,same_industry,2021/5/19 17:52
2020,3414,same_industry,2021/2/27 18:50
2020,746,same_industry,2021/2/25 17:27
2020,1600,same_industry,2020/10/13 7:36
2020,506,same_industry,2022/9/5 8:21
2020,1809,same_industry,2022/8/30 7:46
2020,3543,same_industry,2022/6/6 7:05
2020,1851,same_industry,2022/2/24 7:44
2020,3496,same_industry,2021/10/19 7:23
2020,3540,same_industry,2019/5/19 17:37
2020,296,same_industry,2019/3/20 8:40
2020,1993,same_industry,2019/1/13 21:40
2020,865,same_industry,2020/5/4 2:01
2020,1464,same_industry,2021/8/25 1:02
2020,3854,same_industry,2021/7/1 9:41
2020,1717,same_industry,2021/2/24 4:36
2020,2622,same_industry,2021/1/31 21:06
2020,2797,same_industry,2022/3/3 8:25
2020,616,same_industry,2022/1/12 9:28
2020,1116,same_industry,2022/1/10 9:10
2020,469,same_industry,2019/6/16 19:39
2020,2774,same_industry,2019/3/4 11:25
2020,2177,same_industry,2020/5/20 14:36
2020,1249,same_industry,2020/3/24 2:53
2020,3548,same_industry,2021/5/7 7:30
3694,309,same_industry,2019/8/17 18:27
2346,480,same_industry,2019/8/16 7:14
2346,2842,same_industry,2022/7/18 7:58
2346,1261,same_industry,2021/7/4 21:01
2346,930,same_industry,2018/12/21 12:15
2346,1018,same_industry,2020/1/12 20:55
2346,3082,same_industry,2021/9/24 15:14
1866,1865,same_industry,2019/8/16 23:29
1866,2559,same_industry,2021/5/11 8:05
1866,2525,same_industry,2021/2/3 6:47
1866,3568,same_industry,2021/11/27 6:41
1866,3543,same_industry,2019/4/29 8:03
1866,79,same_industry,2019/1/3 12:50
1866,1400,same_industry,2018/12/4 4:25
1866,3564,same_industry,2020/5/16 5:53
1866,649,same_industry,2020/11/19 18:13
1866,1331,same_industry,2022/2/22 10:58
1866,2914,same_industry,2019/3/26 7:35
1866,561,same_industry,2020/11/5 6:32
433,1328,same_industry,2022/9/1 14:38
1336,1023,same_industry,2020/8/26 21:20
2058,3113,same_industry,2019/8/15 7:26
2058,630,same_industry,2021/10/28 0:12
2058,3285,same_industry,2021/7/22 20:50
2058,3858,same_industry,2019/4/25 7:04
2058,2770,same_industry,2022/2/24 6:45
942,3935,same_industry,2019/8/9 10:08
721,746,same_industry,2020/7/3 22:57
721,3330,same_industry,2022/4/22 16:35
721,2461,same_industry,2021/10/22 7:56
721,78,same_industry,2020/7/10 13:10
721,3548,same_industry,2020/6/11 7:59
721,1672,same_industry,2020/6/5 8:48
721,3564,same_industry,2020/3/11 21:21
721,1717,same_industry,2019/7/25 17:34
200,1537,same_industry,2019/1/25 19:50
200,1194,same_industry,2018/12/4 16:54
200,2318,same_industry,2022/2/20 8:37
2108,15,same_industry,2022/2/9 5:15
2108,2358,same_industry,2021/12/3 12:59
2914,2391,same_industry,2019/8/14 7:47
2914,2665,same_industry,2019/1/5 8:40
2914,1134,same_industry,2020/9/4 10:08
2914,3014,same_industry,2020/8/28 18:19
2914,2784,same_industry,2020/3/18 14:21
2914,561,same_industry,2020/11/17 7:59
2914,2176,same_industry,2019/1/10 14:47
2914,1834,same_industry,2018/12/26 6:48
2914,554,same_industry,2018/12/1 20:40
2914,1866,same_industry,2019/9/24 3:08
